Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
Off-Road Drive,PC,2011.0,Racing,1C Company,0.0,0.03,0.0,0.0,0.04,60.0,10.0,6.4,17.0,
A Ressha de Ikou DS,DS,2009.0,Simulation,ArtDink,0.0,0.0,0.04,0.0,0.04,,,,,CERO_A
Harukanaru Toki no Naka de 4: Aizouban,PSP,2010.0,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,CERO_B
Ballistic,PS,1999.0,Puzzle,Atari,0.02,0.01,0.0,0.0,0.04,,,,,E
Colin McRae Rally 3,XB,2002.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,86.0,25.0,7.4,14.0,Three
City Builder,Wii,2010.0,Misc,Virtual Play Games,0.04,0.0,0.0,0.0,0.04,,,tbd,,E
Don Bradman Cricket 14,XOne,2015.0,Sports,Tru Blu Entertainment,0.0,0.04,0.0,0.0,0.04,,,,,
Sega Rally 2006,PS2,2006.0,Racing,Unknown,0.0,0.0,0.04,0.0,0.04,,,,,
TMNT,DS,2007.0,Action,Ubisoft,0.03,0.01,0.0,0.0,0.04,42.0,10.0,2.2,5.0,E10
Gundam Battle Online,DC,2001.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,,,,,
Shonen Jump's One Piece: Grand Adventure,GC,2006.0,Fighting,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,,,,,
NatGeo Challenge! Wild Life,Wii,2010.0,Misc,Black Bean Games,0.03,0.0,0.0,0.0,0.04,,,,,
Holly Hobbie & Friends,DS,2007.0,Misc,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04,,,,,
Stolen,PS2,2005.0,Action,Hip Interactive,0.02,0.01,0.0,0.0,0.04,51.0,16.0,7.4,16.0,T
Glacier2,Wii,2009.0,Racing,Zoo Games,0.04,0.0,0.0,0.0,0.04,,,,,
Gitaroo Man Lives!,PSP,2006.0,Misc,Tecmo Koei,0.03,0.0,0.0,0.0,0.04,,,,,Three
Stoked: Big Air Edition,X360,2009.0,Sports,Namco Bandai Games,0.02,0.02,0.0,0.0,0.04,72.0,21.0,7.7,16.0,Twelve
Heathcliff! Frantic Foto,DS,2010.0,Misc,Storm City Games,0.04,0.0,0.0,0.0,0.04,,,,,E
Memories Off 6: T-Wave,PS2,2008.0,Adventure,5pb,0.0,0.0,0.04,0.0,0.04,,,,,
LEGO Jurassic World,PC,2015.0,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.04,72.0,8.0,7.1,31.0,Seven
Pro Race Driver,XB,2003.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,80.0,17.0,7.5,4.0,Twelve
Famicom Remix Best Choice,3DS,2015.0,Action,Nintendo,0.0,0.0,0.04,0.0,0.04,,,,,
Ide Yosuke no Mahjong Kazoku,PS,1995.0,Misc,Seta Corporation,0.0,0.0,0.04,0.0,0.04,,,,,
Jig-A-Pix: Pets,DS,2009.0,Puzzle,Zushi Games,0.03,0.0,0.0,0.0,0.04,,,tbd,,
R-Type Command (correct US sales),PSP,2007.0,Strategy,Rising Star Games,0.04,0.0,0.0,0.0,0.04,,,,,
Quiz Mobile Gundam: Toi Senshi DX,PSP,2006.0,Puzzle,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,,,,,
E.T. The Extra-Terrestrial: Interplanetary Mission,PS,2001.0,Platform,Ubisoft,0.02,0.01,0.0,0.0,0.04,,,,,
Story Hour: Fairy Tales,Wii,2008.0,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.04,,,tbd,,E
The Movies,PC,2005.0,Simulation,Activision,0.01,0.03,0.0,0.01,0.04,84.0,62.0,8.3,131.0,T
Countdown Vampires,PS,1999.0,Adventure,Namco Bandai Games,0.02,0.01,0.0,0.0,0.04,41.0,6.0,tbd,,M
Dynasty Warriors Vol. 2 (JP sales),PSP,2006.0,Action,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,
Crypt Killer,PS,1997.0,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,,,,,T
Tokumei Sentai Go-Busters,DS,2012.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,,,,,
Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,PS2,2002.0,Sports,Enix Corporation,0.0,0.0,0.04,0.0,0.04,,,,,
The Idolm@ster: Must Songs - Red Board / Blue Board,PSV,2015.0,Misc,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,,,,,
FIFA World Cup Germany 2006,DS,2006.0,Sports,Electronic Arts,0.03,0.0,0.0,0.0,0.04,71.0,7.0,7.2,6.0,E
Train Simulator 2016,PC,2015.0,Simulation,Unknown,0.0,0.04,0.0,0.0,0.04,,,4,8.0,E
PO'ed,PS,1996.0,Shooter,Time Warner Interactive,0.02,0.01,0.0,0.0,0.04,,,,,M
Battle Hunter,PS,1999.0,Strategy,Midas Interactive Entertainment,0.02,0.01,0.0,0.0,0.04,,,,,E
Wicked Monster Blast!,Wii,2011.0,Shooter,PQube,0.03,0.0,0.0,0.0,0.04,,,,,E10
Adidas Power Soccer,PS,1996.0,Sports,Psygnosis,0.02,0.01,0.0,0.0,0.04,,,,,E
Supreme Commander: Forged Alliance,PC,2007.0,Strategy,THQ,0.01,0.02,0.0,0.0,0.04,81.0,35.0,8.9,219.0,E10
Darklight Conflict,PS,1997.0,Simulation,Electronic Arts,0.02,0.01,0.0,0.0,0.04,,,,,E
Shin Hayarigami,PS3,2014.0,Adventure,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,,,,,
Warriors Orochi 3,XOne,2014.0,Action,Tecmo Koei,0.01,0.03,0.0,0.0,0.04,,,,,CERO_B
Dragon Ball: Advanced Adventure,GBA,2004.0,Action,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,75.0,7.0,8.5,11.0,E10
Art of Fighting 3: The Path of the Warrior,NG,1996.0,Fighting,SNK,0.0,0.0,0.04,0.0,0.04,,,,,
I'm A Celebrity: Get Me Out of Here!,DS,2009.0,Misc,Mindscape,0.0,0.04,0.0,0.0,0.04,,,,,
The Ripping Friends,GBA,2002.0,Action,THQ,0.03,0.01,0.0,0.0,0.04,38.0,12.0,tbd,,E
Konami Arcade Classics,PS,1999.0,Misc,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,,,,,E
Hunter x Hunter: Wonder Adventure,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,,,,,
Lost Planet 3,PC,2013.0,Shooter,Capcom,0.0,0.04,0.0,0.0,0.04,61.0,17.0,6.2,210.0,CERO_D
Super Army War,GBA,2005.0,Action,Flashpoint Games,0.03,0.01,0.0,0.0,0.04,58.0,8.0,tbd,,T
Ao no Exorcist: Genkoku no Labyrinth,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,,,,,CERO_A
Echo Night Beyond,PS2,2004.0,Adventure,Indie Games,0.02,0.01,0.0,0.0,0.04,60.0,22.0,8.8,8.0,T
Meteos: Disney Magic,DS,2007.0,Puzzle,Disney Interactive Studios,0.01,0.02,0.0,0.0,0.04,74.0,36.0,6.6,5.0,E
Minna no Chizu,PSP,2006.0,Misc,Zenrin,0.0,0.0,0.04,0.0,0.04,,,,,
Doom II: Hell on Earth,GBA,2002.0,Shooter,Activision,0.03,0.01,0.0,0.0,0.04,,,,,T
Taikou Risshiden V,PSP,2009.0,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,
Jikkyou Powerful Major League,GC,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,
NASCAR Heat Evolution,XOne,2016.0,Racing,Dusenberry Martin Racing,0.03,0.0,0.0,0.0,0.04,,,1.6,10.0,E
Suzumiya Haruhi no Tsuisou,PSP,2011.0,Adventure,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,,,,,CERO_B
Beyblade Evolution,3DS,2013.0,Action,Rising Star Games,0.02,0.01,0.0,0.0,0.04,49.0,7.0,6.3,4.0,E
Ar Nosurge: Ode to an Unborn Star,PSV,2014.0,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,Sixteen
Evolution Skateboarding,GC,2002.0,Sports,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,44.0,5.0,tbd,,T
Castlevania: Lords of Shadow 2,PC,2014.0,Action,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.04,58.0,16.0,7.7,498.0,Eighteen
Greg Hastings' Tournament Paintball Max'd,DS,2006.0,Shooter,Activision,0.03,0.0,0.0,0.0,0.04,39.0,4.0,7.4,10.0,
Jikkyou World Soccer 2002,PS2,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,
Sleepover Party,Wii,2009.0,Misc,Ubisoft,0.03,0.0,0.0,0.0,0.04,,,,,
Halo: Combat Evolved,PC,2003.0,Shooter,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.04,83.0,40.0,7.4,396.0,M
Tenshou Gakuen Gekkouroku,PS2,2006.0,Adventure,Asmik Ace Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,
Exist Archive: The Other Side of the Sky,PS4,2015.0,Role-Playing,Aksys Games,0.01,0.0,0.03,0.0,0.04,69.0,13.0,7.9,16.0,Twelve
Ski-Doo Snowmobile Challenge,X360,2009.0,Racing,Valcon Games,0.03,0.0,0.0,0.0,0.04,,,tbd,,
Little Red Riding Hood's Zombie BBQ,DS,2008.0,Shooter,Destineer,0.03,0.0,0.0,0.0,0.04,68.0,15.0,7.3,8.0,T
Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,
Ragnarok Odyssey,PS3,2014.0,Role-Playing,GungHo,0.03,0.0,0.0,0.01,0.04,,,,,
Texas Hold 'Em Poker DS,DS,2005.0,Misc,Majesco Entertainment,0.03,0.0,0.0,0.0,0.04,,,tbd,,E
Big Mutha Truckers,GBA,2005.0,Racing,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04,,,,,
Magical Starsign (JP sales),DS,2006.0,Role-Playing,Nintendo,0.0,0.0,0.04,0.0,0.04,,,,,
Assassin's Creed Chronicles: China,PS4,2015.0,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04,69.0,44.0,6.4,83.0,T
DT Carnage,PSP,2009.0,Racing,Agetec,0.03,0.0,0.0,0.0,0.04,,,tbd,,E10
Worms: Ultimate Mayhem,PC,2011.0,Strategy,Unknown,0.0,0.03,0.0,0.0,0.04,66.0,4.0,7.8,48.0,Twelve
Rugby 08,PS2,2007.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.04,74.0,21.0,7.4,25.0,E
GoPets: Vacation Island,DS,2008.0,Simulation,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.04,,,tbd,,E
Pia Carrot e Youkoso!! 2.5,DC,2008.0,Adventure,NEC Interchannel,0.0,0.0,0.04,0.0,0.04,,,,,
Caesar IV,PC,2006.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,74.0,32.0,7.6,43.0,Twelve
Sherlock Holmes: Secret of The Silver Earring,Wii,2010.0,Adventure,Focus Home Interactive,0.0,0.03,0.0,0.0,0.04,,,,,
Ferrari Challenge Trofeo Pirelli,PS3,2008.0,Racing,System 3 Arcade Software,0.0,0.03,0.0,0.01,0.04,71.0,37.0,6.2,26.0,E
Cy Girls,PS2,2004.0,Action,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,53.0,28.0,8.8,4.0,M
Ray Gigant,PSV,2015.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,72.0,14.0,8.1,25.0,Twelve
APB Reloaded,PC,2011.0,Role-Playing,Iceberg Interactive,0.02,0.01,0.0,0.0,0.04,56.0,12.0,5.7,269.0,Eighteen
The Sum of All Fears,GBA,2002.0,Shooter,Ubisoft,0.03,0.01,0.0,0.0,0.04,69.0,8.0,tbd,,T
Da Capo I & II Plus Situation Portable,PSP,2010.0,Adventure,Kadokawa Shoten,0.0,0.0,0.04,0.0,0.04,,,,,
Winning Post 8 ,PSV,2014.0,Racing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,CERO_A
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,DS,2010.0,Misc,D3Publisher,0.0,0.0,0.04,0.0,0.04,,,,,
Bubble Bobble Double Shot,DS,2007.0,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.04,50.0,12.0,4.8,4.0,E
Bionicle Heroes,Wii,2007.0,Shooter,Eidos Interactive,0.03,0.0,0.0,0.0,0.04,52.0,7.0,5.8,5.0,
Harry Potter and the Order of the Phoenix,PC,2007.0,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,63.0,11.0,7.1,34.0,Seven
Minority Report: Everybody Runs,GBA,2002.0,Action,Activision,0.03,0.01,0.0,0.0,0.04,54.0,8.0,tbd,,T
Monster Hunter Frontier Online: Season 9.0,X360,2010.0,Role-Playing,Capcom,0.0,0.0,0.04,0.0,0.04,,,,,
C.O.R.E.,DS,2009.0,Shooter,Graffiti,0.03,0.0,0.0,0.0,0.04,44.0,16.0,6.9,19.0,M
Garfield: The Search for Pooky,GBA,2003.0,Platform,Game Factory,0.03,0.01,0.0,0.0,0.04,,,,,
Galaxy Fight,SAT,1994.0,Fighting,Sunsoft,0.0,0.0,0.04,0.0,0.04,,,,,
Super Hero Generation,PSV,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,,,,,
Chaos Wars,PS2,2006.0,Strategy,Idea Factory,0.0,0.0,0.04,0.0,0.04,64.0,9.0,6.9,9.0,T
Steambot Chronicles,PS2,2005.0,Role-Playing,505 Games,0.02,0.01,0.0,0.0,0.04,74.0,35.0,8.2,17.0,Twelve
Mr. Driller,PS,1999.0,Puzzle,Namco Bandai Games,0.02,0.01,0.0,0.0,0.04,,,,,E
Toki no Kizuna: Sekigahara Kitan,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.04,0.0,0.04,,,,,CERO_B
Norn9: Norn + Nonette,PSP,2013.0,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04,,,,,CERO_C
Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,DS,2007.0,Adventure,D3Publisher,0.0,0.0,0.04,0.0,0.04,,,,,
Gumby vs. the Astrobots,GBA,2005.0,Action,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,63.0,4.0,tbd,,E
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,PS2,2008.0,Misc,D3Publisher,0.0,0.0,0.04,0.0,0.04,,,,,
Scaler,GC,2004.0,Platform,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,69.0,11.0,7.3,8.0,E
Summer Challenge: Athletics Tournament,PS3,2011.0,Sports,PQube,0.0,0.03,0.0,0.01,0.04,,,tbd,,
Chaos;Head Noah,X360,2009.0,Adventure,5pb,0.0,0.0,0.04,0.0,0.04,,,,,CERO_Z
Scarface: The World is Yours,PC,2006.0,Action,Vivendi Games,0.01,0.02,0.0,0.0,0.04,73.0,18.0,7.5,57.0,M
Tears to Tiara Anecdotes: The Secret of Avalon,PS3,2009.0,Strategy,Aqua Plus,0.0,0.0,0.04,0.0,0.04,,,,,
Legasista,PS3,2012.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,68.0,13.0,6.3,15.0,T
Fatal Fury: Battle Archives Volume 1,PS2,2006.0,Fighting,Ignition Entertainment,0.02,0.01,0.0,0.0,0.04,68.0,22.0,8.3,4.0,Twelve
Logic Machines,DS,2009.0,Puzzle,City Interactive,0.03,0.0,0.0,0.0,0.04,,,,,
Harry Potter and the Prisoner of Azkaban,PC,2004.0,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,67.0,19.0,7.2,50.0,Three
Nobunaga's Ambition II,3DS,2015.0,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,
Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,PSP,2009.0,Adventure,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,
OutRun 2006: Coast 2 Coast,PSP,2006.0,Racing,Sega,0.03,0.01,0.0,0.0,0.04,82.0,31.0,8.1,14.0,E
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS3,2016.0,Misc,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,
Rhapsody: A Musical Adventure,PS,1998.0,Role-Playing,Nippon Ichi Software,0.02,0.01,0.0,0.0,0.04,,,,,E
Fading Shadows,PSP,2008.0,Puzzle,Ivolgamus,0.03,0.0,0.0,0.0,0.04,62.0,13.0,tbd,,E
Music Maker: Rockstar,PS2,2009.0,Misc,Magix,0.02,0.01,0.0,0.0,0.04,,,,,
Smashing Drive,XB,2002.0,Racing,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,42.0,9.0,tbd,,T
"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",DS,2008.0,Misc,GungHo,0.0,0.0,0.04,0.0,0.04,,,,,
Without Warning,PS2,2005.0,Shooter,Capcom,0.02,0.01,0.0,0.0,0.04,45.0,25.0,6.5,8.0,M
Formula 1 06,PS2,2006.0,Racing,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,
Fighting Vipers 2,DC,2000.0,Fighting,Sega,0.0,0.0,0.04,0.0,0.04,,,,,
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,2005.0,Action,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,56.0,13.0,tbd,,E10
Richard Burns Rally,PC,2004.0,Racing,SCi,0.0,0.03,0.0,0.01,0.04,,,,,E
Napoleon Dynamite: The Game,PSP,2007.0,Puzzle,Crave Entertainment,0.03,0.0,0.0,0.0,0.04,37.0,14.0,4.6,7.0,E10
Beatdown: Fists of Vengeance,XB,2005.0,Action,Capcom,0.03,0.01,0.0,0.0,0.04,,,,,
Saints Row 2,PC,2009.0,Action,THQ,0.0,0.03,0.0,0.01,0.04,72.0,24.0,6.8,380.0,Eighteen
Enchanted Arms (JP sales),PS3,2007.0,Role-Playing,Ubisoft,0.0,0.0,0.04,0.0,0.04,,,,,
Trine 2,PC,2011.0,Platform,Focus Home Interactive,0.0,0.03,0.0,0.01,0.04,84.0,55.0,8.4,667.0,Twelve
Monster Force,GBA,2002.0,Shooter,Universal Interactive,0.03,0.01,0.0,0.0,0.04,65.0,9.0,tbd,,E
Onsei Kanjou Sokuteiki: Kokoro Scan,DS,2007.0,Misc,Sega,0.0,0.0,0.04,0.0,0.04,,,,,
Sid Meier's Railroads!,PC,2006.0,Simulation,Take-Two Interactive,0.01,0.03,0.0,0.0,0.04,,,,,Three
Clock Zero: Shuuen no Ichibyou Portable,PSP,2011.0,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04,,,,,CERO_B
Trick x Logic: Season 2,PSP,2010.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,
San Goku Shi DS 3,DS,2010.0,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,
Hakuouki: Zuisouroku,PS2,2009.0,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04,,,,,CERO_B
World Championship Pool 2004,XB,2003.0,Sports,Jaleco,0.03,0.01,0.0,0.0,0.04,67.0,11.0,tbd,,E
Derby Tsuku 5: Derby Uma o Tsukurou!,PS2,2006.0,Sports,Sega,0.0,0.0,0.04,0.0,0.04,,,,,
Jikkyou Powerful Major League 2009,Wii,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,,,,,
Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008.0,Adventure,Ignition Entertainment,0.03,0.0,0.0,0.0,0.04,67.0,30.0,8.2,29.0,E10
SD Gundam Force: Showdown!,PS2,2004.0,Shooter,Namco Bandai Games,0.02,0.01,0.0,0.0,0.04,,,,,E
The Treasures of Montezuma,DS,2010.0,Puzzle,Foreign Media Games,0.02,0.01,0.0,0.0,0.04,,,tbd,,E
