Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
Grandia Xtreme,PS2,2002.0,Role-Playing,Enix Corporation,0.07,0.05,0.25,0.02,0.38,68.0,16.0,6.5,15.0,T
Tamagotchi Connection: Corner Shop 3,DS,2007.0,Simulation,Atari,0.06,0.0,0.31,0.01,0.38,57.0,4.0,tbd,,E
Silent Scope,PS2,2000.0,Shooter,Konami Digital Entertainment,0.19,0.15,0.0,0.05,0.38,63.0,23.0,tbd,,T
Final Fantasy Adventure,GB,1991.0,Role-Playing,SquareSoft,0.0,0.0,0.38,0.0,0.38,,,,,E
Dora The Explorer: Dora Saves the Snow Princess,PS2,2008.0,Platform,Take-Two Interactive,0.19,0.15,0.0,0.05,0.38,,,tbd,,
The Incredible Hulk,PS2,2008.0,Action,Sega,0.32,0.01,0.0,0.05,0.38,50.0,4.0,6,5.0,T
Mercenaries 2: World in Flames,PS2,2008.0,Shooter,Electronic Arts,0.21,0.0,0.0,0.17,0.38,49.0,10.0,7.4,31.0,Eighteen
Saints Row: The Third,PC,2011.0,Action,THQ,0.16,0.16,0.0,0.06,0.38,84.0,22.0,8.1,1263.0,Eighteen
Ghost Trick: Phantom Detective,DS,2010.0,Adventure,Capcom,0.17,0.07,0.12,0.02,0.38,83.0,60.0,9,127.0,Twelve
Tokimeki Memorial: Forever with You,SAT,1996.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.38,0.0,0.38,,,,,
MediEvil II,PS,1999.0,Action,Sony Computer Entertainment,0.21,0.14,0.0,0.02,0.38,,,,,
Hunter: The Reckoning,XB,2002.0,Action,Interplay,0.28,0.08,0.0,0.01,0.38,79.0,28.0,8.9,20.0,M
MX vs. ATV Untamed,PS2,2007.0,Racing,THQ,0.32,0.01,0.0,0.05,0.38,53.0,13.0,8.2,5.0,
Rogue Trip: Vacation 2012,PS,1998.0,Racing,GT Interactive,0.21,0.14,0.0,0.02,0.38,,,,,T
Phantasy Star Ø,DS,2008.0,Role-Playing,Sega,0.16,0.0,0.2,0.01,0.38,,,,,
Dawn of Discovery,PC,2009.0,Simulation,Ubisoft,0.0,0.32,0.0,0.06,0.38,82.0,32.0,8.8,132.0,
Dai-4-Ji Super Robot Taisen,SNES,1995.0,Strategy,Banpresto,0.0,0.0,0.38,0.0,0.38,,,,,
Tales of Hearts,PSV,2013.0,Role-Playing,Namco Bandai Games,0.11,0.11,0.09,0.07,0.38,,,,,T
Get Fit with Mel B,PS3,2011.0,Sports,Black Bean Games,0.15,0.16,0.0,0.07,0.38,73.0,4.0,5.8,4.0,
Ice Age: Dawn of the Dinosaurs,DS,2009.0,Action,Activision,0.2,0.15,0.0,0.04,0.38,54.0,4.0,tbd,,
Pokemon Channel,GC,2003.0,Adventure,Nintendo,0.24,0.06,0.07,0.01,0.38,55.0,21.0,6,22.0,E
Taiko no Tatsujin Portable DX,PSP,2011.0,Misc,Namco Bandai Games,0.0,0.0,0.38,0.0,0.38,,,,,CERO_A
Etrian Odyssey IV: Legends of the Titans,3DS,2012.0,Role-Playing,Atlus,0.12,0.05,0.2,0.01,0.38,,,,,Twelve
Sesame Street: Elmo's A-to-Zoo Adventure,Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.35,0.0,0.0,0.02,0.38,,,tbd,,EC
Iron Man 2,PSP,2010.0,Action,Sega,0.18,0.12,0.0,0.07,0.38,49.0,8.0,tbd,,T
Moto Racer World Tour,PS,2000.0,Racing,Sony Computer Entertainment,0.21,0.14,0.0,0.02,0.38,,,,,E
Virtua Tennis 2009,PS3,2009.0,Sports,Sega,0.09,0.22,0.0,0.06,0.38,70.0,34.0,6.3,21.0,E
The Dog Island,Wii,2007.0,Adventure,Ubisoft,0.34,0.01,0.0,0.03,0.38,70.0,4.0,8.1,12.0,E
NCAA Final Four 2000,PS,1999.0,Sports,989 Sports,0.21,0.14,0.0,0.02,0.38,,,,,E
Madagascar: Escape 2 Africa,PS2,2008.0,Action,Activision,0.12,0.0,0.0,0.26,0.38,56.0,4.0,5.8,6.0,Seven
Hangman,2600,1978.0,Puzzle,Atari,0.35,0.02,0.0,0.0,0.38,,,,,
Need for Speed: Nitro,DS,2009.0,Racing,Electronic Arts,0.21,0.13,0.0,0.04,0.38,70.0,7.0,6.3,7.0,
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2009.0,Fighting,Namco Bandai Games,0.13,0.04,0.19,0.03,0.38,61.0,22.0,6.6,19.0,T
Tiger Woods PGA Tour 08,PSP,2007.0,Sports,Electronic Arts,0.14,0.15,0.0,0.09,0.38,72.0,8.0,tbd,,E
Cabela's Dangerous Hunts 2009,Wii,2008.0,Sports,Activision Value,0.35,0.0,0.0,0.03,0.38,,,4.5,6.0,T
Petz Rescue: Wildlife Vet,DS,2008.0,Simulation,Ubisoft,0.35,0.0,0.0,0.03,0.38,,,tbd,,E
Dancing with the Stars: We Dance!,Wii,2008.0,Misc,Activision,0.35,0.0,0.0,0.03,0.38,,,,,E10
Age of Empires III,PC,2005.0,Strategy,Microsoft Game Studios,0.0,0.33,0.0,0.05,0.38,81.0,52.0,7.7,519.0,T
Madden NFL 11,PSP,2010.0,Sports,Electronic Arts,0.35,0.0,0.0,0.03,0.38,,,tbd,,
Gravitar,2600,1982.0,Action,Atari,0.35,0.02,0.0,0.0,0.38,,,,,
EyeToy Play 2,PS2,2004.0,Misc,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.38,78.0,30.0,7,9.0,
Mobile Suit Gundam: Extreme VS Full Boost,PS3,2014.0,Fighting,Namco Bandai Games,0.0,0.0,0.38,0.0,0.38,,,,,
Dance Dance Revolution Ultramix 3,XB,2005.0,Simulation,Konami Digital Entertainment,0.28,0.08,0.0,0.01,0.38,75.0,16.0,8.6,8.0,E10
LEGO Marvel Super Heroes,DS,2013.0,Action,Warner Bros. Interactive Entertainment,0.22,0.13,0.0,0.03,0.38,,,4.8,5.0,
WWE SmackDown vs. Raw 2011,PS2,2010.0,Fighting,THQ,0.24,0.07,0.0,0.07,0.38,,,7.8,12.0,T
Pro Evolution Soccer 2011 3D,3DS,2011.0,Sports,Konami Digital Entertainment,0.11,0.13,0.11,0.02,0.38,73.0,43.0,6.7,18.0,E
Just Dance 2014,PS3,2013.0,Misc,Ubisoft,0.17,0.14,0.0,0.06,0.38,77.0,6.0,7.1,25.0,E10
Wii Sports Club,WiiU,2014.0,Sports,Nintendo,0.17,0.14,0.04,0.03,0.38,68.0,21.0,7,106.0,Seven
Harry Potter and the Prisoner of Azkaban,GC,2004.0,Action,Electronic Arts,0.29,0.08,0.0,0.01,0.38,67.0,22.0,7.3,8.0,Three
Paws & Claws: Pampered Pets,DS,2009.0,Simulation,THQ,0.35,0.0,0.0,0.03,0.38,,,,,
Puppy Palace,DS,2008.0,Simulation,Ubisoft,0.35,0.0,0.0,0.03,0.38,,,tbd,,E
Peppa Pig: The Game,Wii,2009.0,Misc,Pinnacle,0.0,0.34,0.0,0.03,0.37,,,,,
Skylanders Giants,WiiU,2012.0,Action,Activision,0.22,0.12,0.0,0.03,0.37,80.0,8.0,6.9,22.0,Seven
GRID 2,PS3,2013.0,Racing,Codemasters,0.07,0.22,0.01,0.08,0.37,82.0,20.0,6.6,173.0,Three
Solaris,2600,1986.0,Shooter,Atari,0.35,0.02,0.0,0.0,0.37,,,,,
Resident Evil Zero,PS4,2016.0,Action,Capcom,0.1,0.17,0.05,0.05,0.37,,,,,M
Super Dragon Ball Z,PS2,2006.0,Fighting,Atari,0.09,0.07,0.19,0.02,0.37,72.0,31.0,5.8,21.0,T
Scooby-Doo! and the Spooky Swamp,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.25,0.09,0.0,0.03,0.37,,,,,E10
Petz Rescue: Ocean Patrol,DS,2008.0,Adventure,Ubisoft,0.35,0.0,0.0,0.03,0.37,,,tbd,,E
The Golden Compass,PSP,2007.0,Action,Sega,0.11,0.16,0.0,0.1,0.37,28.0,4.0,4.1,7.0,E10
The Golden Compass,PSP,2007.0,Action,Sega,0.11,0.16,0.0,0.1,0.37,28.0,4.0,4.1,7.0,E10
Tobal 2,PS,1997.0,Fighting,SquareSoft,0.0,0.0,0.35,0.02,0.37,,,,,CERO_A
Farming Simulator 2015,PS3,2015.0,Simulation,Koch Media,0.11,0.2,0.0,0.06,0.37,,,,,
NBA 2K10,Wii,2009.0,Sports,Take-Two Interactive,0.34,0.0,0.0,0.03,0.37,,,8.6,11.0,E
Persona 5,PS4,2016.0,Role-Playing,Atlus,0.0,0.0,0.37,0.0,0.37,,,,,Sixteen
Disney Sing It,PS3,2008.0,Misc,Disney Interactive Studios,0.28,0.06,0.0,0.04,0.37,54.0,11.0,3.5,6.0,E
Tiger Woods PGA Tour 09,PS2,2008.0,Sports,Electronic Arts,0.16,0.0,0.0,0.21,0.37,,,4.3,11.0,E
Ultimate Spider-Man,GC,2005.0,Action,Activision,0.29,0.07,0.0,0.01,0.37,76.0,36.0,7.2,21.0,T
NBA Inside Drive 2002,XB,2002.0,Sports,Microsoft Game Studios,0.28,0.08,0.0,0.01,0.37,76.0,26.0,tbd,,E
Major League Baseball 2K6,X360,2006.0,Sports,Spike,0.34,0.0,0.0,0.03,0.37,66.0,22.0,3.9,37.0,E
Imagine: Party Babyz,Wii,2008.0,Simulation,Ubisoft,0.33,0.02,0.0,0.03,0.37,,,6.1,18.0,E
LEGO Star Wars III: The Clone Wars,PSP,2011.0,Action,LucasArts,0.14,0.15,0.0,0.08,0.37,63.0,4.0,tbd,,E
NBA 2K7,PS3,2006.0,Sports,Take-Two Interactive,0.3,0.04,0.0,0.03,0.37,80.0,20.0,7.4,8.0,E
Kileak: The DNA Imperative,PS,1994.0,Shooter,Sony Computer Entertainment,0.08,0.06,0.21,0.02,0.37,,,,,
Petz: Catz 2,PS2,2006.0,Simulation,Ubisoft,0.18,0.14,0.0,0.05,0.37,,,tbd,,
Just Dance 4,WiiU,2012.0,Misc,Ubisoft,0.21,0.13,0.0,0.03,0.37,66.0,14.0,7.8,37.0,Three
Phantasy Star Portable 2: Infinity,PSP,2011.0,Role-Playing,Sega,0.0,0.0,0.37,0.0,0.37,,,,,
"Monsters, Inc. Scream Arena",GC,2002.0,Platform,THQ,0.29,0.07,0.0,0.01,0.37,39.0,7.0,4.7,14.0,E
Reel Fishing III,PS2,2003.0,Sports,Natsume,0.18,0.14,0.0,0.05,0.37,,,7.8,19.0,E
Cabela's Deer Hunt 2005 Season,PS2,2004.0,Sports,Activision,0.18,0.14,0.0,0.05,0.37,,,8.7,15.0,T
Monster Jam: Path of Destruction,DS,2010.0,Racing,Activision,0.34,0.0,0.0,0.03,0.37,,,tbd,,E
Need for Speed: Hot Pursuit,PC,2010.0,Racing,Electronic Arts,0.12,0.2,0.0,0.05,0.37,86.0,14.0,6.7,556.0,E10
Rampage: Total Destruction,PS2,2006.0,Action,Midway Games,0.18,0.14,0.0,0.05,0.37,51.0,34.0,7,15.0,E10
High Heat Major League Baseball 2003,PS2,2002.0,Sports,3DO,0.18,0.14,0.0,0.05,0.37,84.0,23.0,7.9,7.0,E
Trivial Pursuit,X360,2009.0,Misc,Electronic Arts,0.12,0.21,0.0,0.04,0.37,66.0,19.0,6.4,9.0,E
Super Formation Soccer 94,SNES,1994.0,Sports,Human Entertainment,0.0,0.0,0.37,0.0,0.37,,,,,
Kingdom Under Fire: Circle of Doom,X360,2007.0,Role-Playing,Microsoft Game Studios,0.18,0.12,0.04,0.03,0.37,55.0,44.0,5.9,49.0,M
Panzer Dragoon,SAT,1995.0,Shooter,Sega,0.0,0.0,0.37,0.0,0.37,,,,,E
Spider-Man: Friend or Foe,PS2,2007.0,Action,Activision,0.31,0.01,0.0,0.05,0.37,62.0,15.0,8.3,19.0,E10
Yarudora Series Vol.1: Double Cast,PS,1998.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.35,0.02,0.37,,,,,
Rec Room Games,Wii,2009.0,Sports,Destineer,0.35,0.0,0.0,0.03,0.37,,,tbd,,E
EA Sports MMA,PS3,2010.0,Fighting,Electronic Arts,0.16,0.14,0.01,0.06,0.37,77.0,47.0,6.9,38.0,T
Guitar Hero On Tour: Modern Hits,DS,2009.0,Misc,Activision,0.13,0.2,0.0,0.04,0.37,70.0,30.0,6.3,7.0,Three
Quake 4,X360,2005.0,Shooter,Activision,0.32,0.02,0.0,0.03,0.37,75.0,52.0,6.7,80.0,M
Tiger Woods PGA Tour 14,PS3,2013.0,Sports,Electronic Arts,0.16,0.14,0.0,0.07,0.37,74.0,28.0,3.8,26.0,E
Skate,PS3,2007.0,Sports,Electronic Arts,0.29,0.04,0.0,0.03,0.37,85.0,31.0,8.2,57.0,Twelve
Cabela's Big Game Hunter 2012,Wii,2011.0,Sports,Activision,0.33,0.02,0.0,0.02,0.37,,,tbd,,T
Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,N64,2000.0,Role-Playing,ChunSoft,0.0,0.0,0.32,0.05,0.37,,,,,
Turok: Rage Wars,N64,1999.0,Shooter,Acclaim Entertainment,0.3,0.06,0.0,0.0,0.37,,,,,M
Scooby-Doo! Classic Creep Capers,N64,2000.0,Action,THQ,0.3,0.06,0.0,0.0,0.37,,,,,E
Rage,PC,2011.0,Shooter,Bethesda Softworks,0.14,0.18,0.0,0.06,0.37,79.0,32.0,5.2,1618.0,Eighteen
Dragonfire,2600,1981.0,Action,Imagic,0.35,0.02,0.0,0.0,0.37,,,,,
Custom Robo,GC,1999.0,Role-Playing,Nintendo,0.29,0.07,0.0,0.01,0.37,65.0,31.0,8.1,27.0,
Prince of Persia: The Forgotten Sands,PSP,2010.0,Action,Ubisoft,0.09,0.18,0.01,0.1,0.37,65.0,10.0,7.4,14.0,T
BioShock The Collection,PS4,2016.0,Shooter,Take-Two Interactive,0.1,0.19,0.02,0.06,0.37,84.0,39.0,8.5,210.0,Eighteen
Theatrhythm Final Fantasy: Curtain Call,3DS,2014.0,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37,83.0,52.0,8.2,66.0,T
DiRT 2,Wii,2009.0,Racing,Codemasters,0.1,0.22,0.0,0.04,0.37,51.0,10.0,5.5,22.0,
Pac-Man World 2,GC,2002.0,Action,Nintendo,0.28,0.07,0.0,0.01,0.37,74.0,18.0,8.3,19.0,E
Kotoba no Puzzle: Mojipittan DS,DS,2007.0,Puzzle,Namco Bandai Games,0.0,0.0,0.37,0.0,0.37,,,,,
Tomb Raider: Legend,X360,2006.0,Action,Eidos Interactive,0.27,0.07,0.01,0.03,0.37,80.0,54.0,7.3,84.0,T
Rocket League,PS4,2016.0,Sports,505 Games,0.03,0.28,0.0,0.05,0.37,85.0,50.0,8.7,1290.0,CLASS_IND_L
The BIGS,Wii,2007.0,Sports,Take-Two Interactive,0.34,0.0,0.0,0.03,0.37,66.0,15.0,7.1,14.0,E
Barbie Horse Adventures: Blue Ribbon Race,GBA,2003.0,Sports,Knowledge Adventure,0.26,0.1,0.0,0.01,0.37,,,,,E
Destiny: The Taken King,PS3,2015.0,Shooter,Activision,0.17,0.11,0.02,0.06,0.37,,,5.5,81.0,T
Skylanders: SuperChargers,PS3,2015.0,Action,Activision,0.16,0.15,0.0,0.06,0.37,,,4.2,6.0,E10
The Legend of Spyro: A New Beginning,DS,2006.0,Platform,Vivendi Games,0.33,0.01,0.0,0.03,0.37,68.0,10.0,6.8,8.0,E
Imagine: Salon Stylist,DS,2009.0,Simulation,Ubisoft,0.23,0.1,0.0,0.03,0.37,,,tbd,,E
Juiced 2: Hot Import Nights,PSP,2007.0,Racing,THQ,0.06,0.2,0.0,0.11,0.37,73.0,6.0,7.8,11.0,Twelve
Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,GBA,2003.0,Adventure,Square Enix,0.0,0.0,0.36,0.01,0.37,,,,,
Dungeon Siege III,X360,2011.0,Role-Playing,Square Enix,0.21,0.12,0.01,0.03,0.37,72.0,55.0,5.9,102.0,Sixteen
Hell's Kitchen: The Game,DS,2008.0,Simulation,Ubisoft,0.34,0.0,0.0,0.03,0.37,,,,,T
DiRT Rally,PS4,2016.0,Racing,Codemasters,0.04,0.27,0.0,0.05,0.37,85.0,46.0,8.1,196.0,Three
NFL Street 2 Unleashed,PSP,2005.0,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37,73.0,23.0,7.4,14.0,E
Super Robot Taisen EX,SNES,1994.0,Strategy,Banpresto,0.0,0.0,0.37,0.0,0.37,,,,,
FIFA Street 2,PS2,2006.0,Sports,Electronic Arts,0.17,0.13,0.02,0.04,0.37,59.0,27.0,7.7,42.0,E
Virtua Tennis 2009,Wii,2009.0,Sports,Sega,0.12,0.21,0.0,0.04,0.37,73.0,33.0,7.7,21.0,E
Overlord: Dark Legend,Wii,2009.0,Action,Codemasters,0.11,0.22,0.0,0.04,0.37,68.0,30.0,7.9,15.0,T
