Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
Rozen Maiden: Duellwalzer,PS2,2006.0,Adventure,Taito,0.0,0.0,0.02,0.0,0.02,,,,,,
Rugby 06,XB,2006.0,Sports,Electronic Arts,0.01,0.0,0.0,0.0,0.02,76.0,18.0,tbd,,EA Canada,E
Winter Blast: 9 Snow & Ice Games,Wii,2010.0,Sports,Destineer,0.02,0.0,0.0,0.0,0.02,,,,,,E
Coven and Labyrinth of Refrain,PSV,2016.0,Action,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02,,,,,Nippon Ichi Software,M
Natsuiro High School: Seishun Hakusho,PS3,2015.0,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,D3Publisher,CERO_D
Uppers,PSV,2016.0,Action,Marvelous Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,Bullets Co. Ltd.,Sixteen
Shrek / Shark Tale Game Boy Advance Video,GBA,2006.0,Misc,Hasbro Interactive,0.01,0.0,0.0,0.0,0.02,,,,,,
Lovely x Cation 1 & 2,PSV,2015.0,Action,5pb,0.0,0.0,0.02,0.0,0.02,,,,,5pb.,
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,PS3,2015.0,Action,Arc System Works,0.0,0.0,0.02,0.0,0.02,,,,,,
Ginga Fukei Densetsu: Sapphire,TG16,1995.0,Shooter,Hudson Soft,0.0,0.0,0.02,0.0,0.02,,,,,,
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,PS2,2007.0,Action,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,,,,,,
Guitar Freaks V3 & DrumMania V3,PS2,2007.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
The Crow: City of Angels,PS,1997.0,Action,Acclaim Entertainment,0.01,0.01,0.0,0.0,0.02,,,,,Acclaim Entertainment,M
Military History: Commander - Europe at War,PSP,2009.0,Strategy,Slitherine Software,0.0,0.01,0.0,0.01,0.02,,,,,Slitherine Software UK Ltd.,E10
Snow Portable,PSP,2007.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,,,,,,
Poyo Poyo Kansatsu Nikki,3DS,2012.0,Action,IE Institute,0.0,0.0,0.02,0.0,0.02,,,,,,
Jinsei Game DS,DS,2006.0,Misc,Atlus,0.0,0.0,0.02,0.0,0.02,,,,,,
Guitar Freaks & DrumMania: Masterpiece Gold,PS2,2007.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
7 Roses: A Darkness Rises,PC,2015.0,Misc,Avanquest Software,0.0,0.02,0.0,0.0,0.02,,,,,,
Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,2016.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,,
Miyako,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,Sanctuary,CERO_B
Motto NUGA-CEL!,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,,
Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),PS2,2007.0,Strategy,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
Super Dodge Ball,NG,1995.0,Sports,Technos Japan Corporation,0.0,0.0,0.02,0.0,0.02,,,,,,
11eyes: CrossOver,PSP,2010.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,,
Gon: BakuBakuBakuBaku Adventure,3DS,2012.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,Bandai Namco Entertainment,CERO_A
Style Book: Junior City,DS,2006.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
Earth Seeker,Wii,2011.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,,,,,Enterbrain,
"Warhammer 40,000: Dawn of War: Soulstorm",PC,2008.0,Strategy,THQ,0.0,0.02,0.0,0.0,0.02,,,,,Relic Entertainment,Sixteen
IGT Slots: Lucky Larry's Lobstermania,PC,2011.0,Simulation,Masque Publishing,0.02,0.0,0.0,0.0,0.02,,,tbd,,,
Atlantic Quest,PC,2011.0,Puzzle,Avanquest,0.0,0.02,0.0,0.0,0.02,,,,,,
Bakumatsu Rock: Ultra Soul,PSV,2014.0,Misc,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,,,,,Marvelous AQL,
Tantei Opera: Milky Holmes,PSP,2010.0,Adventure,Unknown,0.0,0.0,0.02,0.0,0.02,,,,,,
PopCap Hits!,X360,2011.0,Misc,PopCap Games,0.0,0.02,0.0,0.0,0.02,,,,,,
Entaku no Seito: The Eternal Legend,PSP,2012.0,Role-Playing,Kadokawa Games,0.0,0.0,0.02,0.0,0.02,,,,,Kadokawa Games,
New Atelier Rorona: Hajimari no Monogatari,3DS,2015.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,,
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,PS2,2007.0,Role-Playing,Sega,0.0,0.0,0.02,0.0,0.02,,,,,,
Cabela's Alaskan Adventure,PS2,2006.0,Sports,Unknown,0.01,0.01,0.0,0.0,0.02,,,,,FUN Labs,T
Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,2010.0,Action,Takara Tomy,0.0,0.0,0.02,0.0,0.02,,,,,,
Elf Bowling 1 & 2,DS,2005.0,Sports,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02,,,,,Ignition Entertainment,T
"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",PSV,2016.0,Adventure,,0.0,0.0,0.02,0.0,0.02,,,,,Rejet,CERO_D
Germany's Next Topmodel 2011,Wii,2011.0,Simulation,7G//AMES,0.0,0.02,0.0,0.0,0.02,,,,,,
Heavy Fire: Afghanistan,PC,2011.0,Shooter,Mastiff,0.02,0.0,0.0,0.0,0.02,,,3.2,5.0,Teyon,T
Arabians Lost: The Engagement on Desert,PS2,2007.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,,,,,QuinRose,CERO_B
Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,2010.0,Simulation,Square Enix,0.0,0.0,0.02,0.0,0.02,,,,,,
SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,DS,2010.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
Gakken DS: Shin TOEIC Test Kanzen Kouryaku,DS,2007.0,Misc,Gakken,0.0,0.0,0.02,0.0,0.02,,,,,,
Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,PS2,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
Starry ? Sky: After Summer,PSP,2013.0,Misc,Asgard,0.0,0.0,0.02,0.0,0.02,,,,,Honeybee,CERO_C
Thomas & Friends: Hero of the Rails,Wii,2010.0,Misc,Unknown,0.0,0.01,0.0,0.0,0.02,,,,,,E
Empire Deluxe,PC,1992.0,Strategy,New World Computing,0.02,0.0,0.0,0.0,0.02,,,,,,
Gallop Racer Inbreed,PS2,2006.0,Sports,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,Tecmo,CERO_A
Ketsui: Kizuna Jigoku Tachi Extra,X360,2010.0,Shooter,5pb,0.0,0.0,0.02,0.0,0.02,,,,,5pb.,
The King of Fighters Collection: The Orochi Saga (JP sales),PS2,2006.0,Fighting,Ignition Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
Suzumiya Haruhi-Chan no Mahjong,PSP,2011.0,Misc,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,,,,,Namco Bandai Games,CERO_A
Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,2002.0,Adventure,Victor Interactive,0.0,0.0,0.02,0.0,0.02,,,,,,
Writing and Speaking Beautiful Japanese DS,DS,2007.0,Misc,Unknown,0.0,0.0,0.02,0.0,0.02,,,,,,
Sega Ages 2500 Series Vol. 26: Dynamite Deka,PS2,2006.0,Action,Sega,0.0,0.0,0.02,0.0,0.02,,,,,,
Koisuru Otome to Shugo no Tate Portable,PSP,2010.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,,,,,,
PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,3DS,2012.0,Action,Irem Software Engineering,0.0,0.0,0.02,0.0,0.02,,,,,Irem,CERO_C
"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",PS2,2007.0,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,,,,,,
Bakumatsu Renka: Karyuu Kenshi-den,PS2,2007.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,
Grisaia no Rakuen: Le Eden de la Grisaia,PSV,2014.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,,,,,,
Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,DS,2010.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,Bandai Namco Games,CERO_A
Princess Frontier Portable,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,,,,,,
Touch Detective (JP sales),DS,2006.0,Adventure,505 Games,0.0,0.0,0.02,0.0,0.02,,,,,,
Mary King's Riding School,DS,2008.0,Simulation,Ghostlight,0.0,0.02,0.0,0.0,0.02,,,,,Coyote Console,
Voodoo Chronicles: First Sign,PC,2011.0,Adventure,ValuSoft,0.02,0.0,0.0,0.0,0.02,,,,,Sanuk Games,T
Rising Zan: The Samurai Gunman,PS,1998.0,Action,Agetec,0.01,0.01,0.0,0.0,0.02,,,,,,
Prince of Stride,PSV,2015.0,Adventure,Kadokawa Games,0.0,0.0,0.02,0.0,0.02,,,,,Kadokawa,CERO_B
Robopon 2: Cross Version,GBA,2001.0,Role-Playing,Hudson Entertainment,0.01,0.0,0.0,0.0,0.02,,,,,Hudson Soft,E
Mai-Otome Hime: Otome Butou Shi,PS2,2006.0,Fighting,Sunrise Interactive,0.0,0.0,0.02,0.0,0.02,,,,,,
Kimikare: New Semester,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,,
Katekyoo Hitman Reborn! Kindan no Yami no Delta,PS2,2008.0,Action,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,,,,,,
Haneru no Tobira Wii: Girigirissu,Wii,2007.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
Elminage II: Sousei no Megami to Unmei no Daichi,PSP,2009.0,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02,,,,,Starfish SD,
Aqua Panic!,DS,2009.0,Puzzle,Neko Entertainment,0.01,0.01,0.0,0.0,0.02,,,,,EKO Software,E
Blazing Souls,PS2,2006.0,Role-Playing,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,Idea Factory,Twelve
Seinaru Kana: Orichalcum no Na no Motoni,PSP,2012.0,Action,CyberFront,0.0,0.0,0.02,0.0,0.02,,,,,,
Tail of the Sun,PS,1996.0,Role-Playing,ArtDink,0.01,0.01,0.0,0.0,0.02,,,,,Artdink,E
Revolution: 25th Anniversary Collection,PC,2016.0,Adventure,Koch Media,0.0,0.02,0.0,0.0,0.02,,,tbd,,Revolution Software,
Ozzy & Drix,GBA,2003.0,Platform,Midway Games,0.01,0.0,0.0,0.0,0.02,,,,,,E
Nobunaga no Yabou: Soutensoku with Power-Up Kit,PSP,2011.0,Strategy,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,,
Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,PS2,2006.0,Misc,Yamasa Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
Wizardry Twin Pack,PS3,2011.0,Role-Playing,Acquire,0.0,0.0,0.02,0.0,0.02,,,,,,
Rabbids Invasion: The Interactive TV Show,PS4,2014.0,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.02,,,,,,
Gadget Racers (PAL),PS2,2002.0,Racing,Zoo Digital Publishing,0.0,0.0,0.02,0.0,0.02,,,,,,
Moe Star: Moeru Toudai Eigojuku,DS,2008.0,Misc,Mirai Shounen,0.0,0.0,0.02,0.0,0.02,,,,,,
The Cube,Wii,2012.0,Action,Funbox Media,0.0,0.02,0.0,0.0,0.02,,,,,,
Freestyle Metal X,GC,2003.0,Racing,Midway Games,0.01,0.0,0.0,0.0,0.02,,,,,Deibus Studios,T
Tegami Bachi: Kokoro Tsumugu Mono e,PSP,2010.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
Spirits & Spells,GC,2003.0,Platform,Wanadoo,0.01,0.0,0.0,0.0,0.02,,,,,,
Antiphona no Seikahime: Tenshi no Gakufu Op.A,PSP,2009.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02,,,,,Nippon Ichi Software,GRAC_ALL
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,PS3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
Command & Conquer 3: Kane's Wrath,PC,2008.0,Strategy,Electronic Arts,0.0,0.01,0.0,0.0,0.02,,,,,EA Los Angeles,Sixteen
Eyeshield 21: Portable Edition,PSP,2006.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,Konami,
Taishou Moebius Line Vitable,PSV,2016.0,Adventure,dramatic create,0.0,0.0,0.02,0.0,0.02,,,,,,
Robotics;Notes,PSV,2014.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,5pb.,CERO_C
Kabushiki Baibai Trainer: Kabutore! Next,DS,2007.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
Machi: Unmei no Kousaten,PSP,2006.0,Adventure,ChunSoft,0.0,0.0,0.02,0.0,0.02,,,,,Chunsoft,CERO_D
Machi-ing Maker 4,PS3,2011.0,Strategy,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,Media Factory,
World Class Rugby 2: Kokunai Gekitou Hen '93,SNES,1994.0,Sports,Misawa,0.0,0.0,0.02,0.0,0.02,,,,,,
Ketsui Death Label,DS,2008.0,Shooter,Arika,0.0,0.0,0.02,0.0,0.02,,,,,CAVE Interactive,
This War of Mine,PS4,2016.0,Action,Deep Silver,0.0,0.01,0.0,0.0,0.02,,,,,11 bit studios,Eighteen
Clover no Kuni no Alice: Wonderful Wonder World,PSP,2011.0,Adventure,Quinrose,0.0,0.0,0.02,0.0,0.02,,,,,QuinRose,CERO_B
Abunai: Koi no Sousa Shitsu,PSV,2015.0,Action,Asgard,0.0,0.0,0.02,0.0,0.02,,,,,,
Shonen Jump's Yu-Gi-Oh! GX Card Almanac,DS,2006.0,Misc,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,PS2,2007.0,Misc,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,
Planetarian: Chiisana Hoshi no Yume,PSP,2009.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,,,,,Sekai Project,T
GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSP,2010.0,Adventure,Russel,0.0,0.0,0.02,0.0,0.02,,,,,,
Roommate Asami: Okusama wa Joshikousei,PS2,2002.0,Adventure,Datam Polystar,0.0,0.0,0.02,0.0,0.02,,,,,,
Cabbage Patch Kids: The Patch Puppy Rescue,GBA,2007.0,Misc,D3Publisher,0.01,0.0,0.0,0.0,0.02,,,,,,
Ultraman Star Chronicles,PSP,2013.0,Strategy,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,Bandai Namco Games,
Amagoushi no Yakata,PS2,2007.0,Adventure,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02,,,,,FOG Inc.,
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,PS3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
Ginga Tetsudou 999 DS,DS,2010.0,Adventure,Culture Brain,0.0,0.0,0.02,0.0,0.02,,,,,,
