Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
The Incredibles: Rise of the Underminer,PC,2005.0,Action,THQ,0.01,0.0,0.0,0.0,0.02,65.0,5.0,tbd,,E10
Psychedelica of the Black Butterfly,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,T
Stronghold Legends,PC,2006.0,Strategy,Take-Two Interactive,0.0,0.01,0.0,0.0,0.02,57.0,19.0,7.2,44.0,T
Let's Yoga!,DS,2007.0,Misc,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,tbd,,
Busou Renkin: Youkoso Papillon Park e,PS2,2007.0,Action,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,,,,,
Ore wa Shoujo Mangaka,PSP,2012.0,Action,Giza10,0.0,0.0,0.02,0.0,0.02,,,,,
Emergency 2012,DS,2010.0,Simulation,Rondomedia,0.0,0.01,0.0,0.0,0.02,,,,,
Puyo Puyo Tetris,WiiU,2014.0,Puzzle,Sega,0.0,0.0,0.02,0.0,0.02,,,,,Three
Exhibition Volume 6,XB,2004.0,Misc,Microsoft Game Studios,0.01,0.0,0.0,0.0,0.02,,,,,
Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,DS,2008.0,Misc,Sega,0.0,0.0,0.02,0.0,0.02,,,,,
Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,DS,2011.0,Misc,Disney Interactive Studios,0.0,0.0,0.02,0.0,0.02,,,,,
Collar x Malice,PSV,2016.0,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,Sixteen
Kao the Kangaroo Round 2,GC,2005.0,Platform,JoWood Productions,0.01,0.0,0.0,0.0,0.02,57.0,7.0,tbd,,E
The Dark Hills of Cherai,PC,2009.0,Puzzle,Unknown,0.0,0.01,0.0,0.0,0.02,,,tbd,,
Pirates PlundArrr,Wii,2010.0,Action,Majesco Entertainment,0.02,0.0,0.0,0.0,0.02,60.0,5.0,tbd,,E10
Zoey 101: Field Trip Fiasco,DS,2007.0,Action,THQ,0.02,0.0,0.0,0.0,0.02,31.0,4.0,tbd,,E
Dream C Club: GoGo ,PS3,2014.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,
Usavichi: Game no Jikan,DS,2011.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,
Summer Challenge: Athletics Tournament,Wii,2011.0,Sports,PQube,0.0,0.01,0.0,0.0,0.02,,,,,
Battle Spirits: Hero's Soul,PSP,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,
Pachi-Slot Higrashi no Naku Koro ni Matsuri,PS2,2010.0,Misc,Alchemist,0.0,0.0,0.02,0.0,0.02,,,,,
Otona no Renai Shousetsu: Harlequin Selection,DS,2010.0,Misc,Nintendo,0.0,0.0,0.02,0.0,0.02,,,,,
White Album 2: Shiawase no Mukougawa,PSV,2013.0,Adventure,Aqua Plus,0.0,0.0,0.02,0.0,0.02,,,,,CERO_D
W.L.O. Sekai Renai Kikousen,X360,2010.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,
New Interpretation Stranger of Sword City,PSV,2016.0,Role-Playing,Experience Inc.,0.0,0.0,0.02,0.0,0.02,,,,,
Final Fantasy XI: All-In-One Pack 2006,X360,2006.0,Role-Playing,Square Enix,0.0,0.0,0.02,0.0,0.02,,,,,
Pippa Funnell: Ranch Rescue,Wii,2007.0,Adventure,Ubisoft,0.0,0.01,0.0,0.0,0.02,,,,,
Joint Operations: Combined Arms,PC,2009.0,Shooter,NovaLogic,0.01,0.0,0.0,0.0,0.02,,,,,T
Kadenz fermata//Akkord:fortissimo,PSV,2014.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,T
Worms World Party,PC,2001.0,Strategy,Virgin Interactive,0.0,0.01,0.0,0.0,0.02,75.0,8.0,7.6,68.0,E
Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,DS,2010.0,Misc,Alvion,0.0,0.0,0.02,0.0,0.02,,,,,
Dancing on Ice,DS,2010.0,Sports,Ghostlight,0.0,0.01,0.0,0.0,0.02,,,,,Three
Winning Post 7: Maximum 2007,PS3,2007.0,Sports,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,CERO_A
Professional Farmer 2016,PS4,2015.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.02,,,,,
Sarah: Keeper of the Unicorn,DS,2009.0,Adventure,DreamCatcher Interactive,0.01,0.0,0.0,0.0,0.02,,,tbd,,
Storm Lover 2nd,PSP,2013.0,Misc,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,CERO_B
Gears of War,PC,2007.0,Shooter,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.02,87.0,36.0,7.8,567.0,
Dragon Booster,DS,2005.0,Shooter,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.02,33.0,14.0,7,9.0,Three
Dragon's Dogma Online: Season 2,PS4,2016.0,Action,Capcom,0.0,0.0,0.02,0.0,0.02,,,,,
Gaist Crusher God,3DS,2014.0,Action,Capcom,0.0,0.0,0.02,0.0,0.02,,,,,CERO_A
DJ Star,DS,2009.0,Misc,Deep Silver,0.01,0.0,0.0,0.0,0.02,66.0,7.0,tbd,,T
Arcana Famiglia 2,PSP,2013.0,Adventure,Comfort,0.0,0.0,0.02,0.0,0.02,,,,,CERO_B
Shinkyoku Soukai Polyphonica,PS2,2007.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,,,,,
PDC World Championship Darts 2008,DS,2008.0,Sports,Unknown,0.01,0.0,0.0,0.0,0.02,,,,,
PDC World Championship Darts 2008,DS,2008.0,Sports,Unknown,0.01,0.0,0.0,0.0,0.02,,,,,
Post Mortem,PC,2003.0,Adventure,Microids,0.0,0.01,0.0,0.0,0.02,71.0,25.0,8,28.0,Sixteen
Kiss Bell,PSV,2014.0,Adventure,Giga,0.0,0.0,0.02,0.0,0.02,,,,,CERO_C
San Goku Shi DS 2,DS,2007.0,Strategy,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,
Strongest Tokyo University Shogi DS,DS,1985.0,Action,Mycom,0.0,0.0,0.02,0.0,0.02,,,,,
Shin Sangoku Musou Online: Souten Ranbu,PS3,2010.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,
V-Rally 3,XB,2003.0,Racing,Atari,0.01,0.0,0.0,0.0,0.02,76.0,13.0,tbd,,E
Wall-E,PC,2008.0,Platform,THQ,0.0,0.01,0.0,0.0,0.02,58.0,6.0,6.8,17.0,Three
Majesty 2: The Fantasy Kingdom Sim,PC,2009.0,Simulation,Paradox Interactive,0.01,0.0,0.0,0.0,0.02,72.0,31.0,7.3,129.0,T
LEGO Star Wars II: The Original Trilogy,PC,2006.0,Action,Activision,0.0,0.01,0.0,0.0,0.02,86.0,20.0,8.2,64.0,Three
Dead to Rights,GBA,2004.0,Shooter,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.02,40.0,5.0,tbd,,T
Thunder Force VI,PS2,2008.0,Shooter,Sega,0.0,0.0,0.02,0.0,0.02,,,,,CERO_A
Full House Kiss 2,PS2,2006.0,Adventure,Capcom,0.0,0.0,0.02,0.0,0.02,,,,,CERO_B
Dinotopia: The Sunstone Odyssey,GC,2003.0,Action,Unknown,0.01,0.0,0.0,0.0,0.02,50.0,4.0,tbd,,T
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,PSP,2010.0,Misc,Paon,0.0,0.0,0.02,0.0,0.02,,,,,
PachiPara 3D,3DS,2011.0,Misc,Irem Software Engineering,0.0,0.0,0.02,0.0,0.02,,,,,
Earth Defense Force 2017 (old JP sales),X360,2006.0,Shooter,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,
I Doll U,PSV,2015.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,CERO_C
Star Trek: Legacy,PC,2006.0,Simulation,Ubisoft,0.0,0.01,0.0,0.0,0.02,56.0,25.0,4,35.0,E10
Sengoku Hime: Senran ni Mau Otometachi,PS2,2009.0,Adventure,Yeti,0.0,0.0,0.02,0.0,0.02,,,,,
GTI Club: Supermini Festa!,Wii,2010.0,Racing,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,,,,,E
Syberia II,PC,2004.0,Adventure,MC2 Entertainment,0.0,0.01,0.0,0.0,0.02,80.0,23.0,8.3,150.0,T
Paranormal Pursuit: The Gifted One,PC,2015.0,Action,Alawar Entertainment,0.0,0.01,0.0,0.0,0.02,,,tbd,,
Command & Conquer Collection,PC,2003.0,Strategy,Electronic Arts,0.01,0.0,0.0,0.0,0.02,,,,,
Marvel Superheroes 3D: Grandmaster's Challenge,Wii,2010.0,Action,Neko Entertainment,0.0,0.01,0.0,0.0,0.02,,,,,
A Vampyre Story,PC,2008.0,Adventure,Crimson Cow,0.0,0.01,0.0,0.0,0.02,75.0,33.0,8.5,25.0,Twelve
Monster Trux Offroad,Wii,2007.0,Racing,Popcorn Arcade,0.01,0.0,0.0,0.0,0.02,,,tbd,,E
The Sims 4: Luxury Party Stuff,PC,2015.0,Simulation,Electronic Arts,0.0,0.01,0.0,0.0,0.02,,,5.3,12.0,T
Sniper Elite,PC,2005.0,Shooter,MC2 Entertainment,0.0,0.01,0.0,0.0,0.02,76.0,13.0,8,142.0,M
Achtung Panzer: Kharkov 1943,PC,2010.0,Strategy,Mamba Games,0.0,0.01,0.0,0.0,0.02,70.0,6.0,8.3,20.0,USK_16
Mission: Impossible - Operation Surma,GC,2004.0,Platform,Atari,0.01,0.0,0.0,0.0,0.02,64.0,9.0,tbd,,
Sora no Otoshimono Forte: Dreamy Season,DS,2011.0,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,,,,,
Romance of the Three Kingdoms XII,WiiU,2012.0,Strategy,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,CERO_A
Hiiro no Kakera Portable,PSP,2008.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,CERO_B
Trigger Man,GC,2004.0,Shooter,Crave Entertainment,0.01,0.0,0.0,0.0,0.02,,,tbd,,T
Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,DS,2006.0,Action,Takara Tomy,0.0,0.0,0.02,0.0,0.02,,,,,
Antz Extreme Racing,XB,2002.0,Racing,Empire Interactive,0.01,0.0,0.0,0.0,0.02,35.0,4.0,8.7,10.0,E
Wand of Fortune R,PSV,2016.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,T
Rugby World Cup 2015,PSV,2015.0,Sports,Ubisoft,0.0,0.01,0.0,0.0,0.02,,,tbd,,Three
Majesty 2 Collection,PC,2011.0,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.02,,,8.3,10.0,T
God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PS4,2016.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,
God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,
"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,2008.0,Adventure,ASCII Media Works,0.0,0.0,0.02,0.0,0.02,,,,,
Harukanaru Toki no Naka de 6,PSP,2015.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,CERO_C
Triggerheart Exelica,DC,2007.0,Shooter,Warashi,0.0,0.0,0.02,0.0,0.02,,,,,CERO_A
Jet Impulse,DS,2007.0,Simulation,Nintendo,0.0,0.0,0.02,0.0,0.02,,,,,CERO_A
Games Explosion!,GBA,2006.0,Action,THQ,0.01,0.0,0.0,0.0,0.02,,,,,E
Gummy Bears Magical Medallion,Wii,2011.0,Platform,Storm City Games,0.01,0.0,0.0,0.0,0.02,,,tbd,,Three
Saenai Kanojo no Sodatekata: Blessing Flowers,PSV,2015.0,Action,5pb,0.0,0.0,0.02,0.0,0.02,,,,,
Berserk and the Band of the Hawk,PSV,2016.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,Eighteen
Tennis no Oji-Sama: Card Hunter,PS2,2007.0,Strategy,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,
Brave: The Video Game,DS,2012.0,Action,Disney Interactive Studios,0.0,0.01,0.0,0.0,0.02,,,tbd,,Twelve
Night Wizard the Video Game: Denial of the World,PS2,2008.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,
Enemy Territory: Quake Wars,PC,2007.0,Shooter,Activision,0.01,0.0,0.0,0.0,0.02,84.0,55.0,8.3,231.0,T
Portable Island: Tenohira Resort,PSP,2006.0,Simulation,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,
Sengoku Efuda Yuugi: Hototogisu Ran,PSP,2008.0,Misc,Irem Software Engineering,0.0,0.0,0.02,0.0,0.02,,,,,
Tokyo Friend Park II DS,DS,2006.0,Misc,Rocket Company,0.0,0.0,0.02,0.0,0.02,,,,,
Adventure Time: The Secret of the Nameless ,3DS,2014.0,Adventure,Little Orbit,0.01,0.0,0.0,0.0,0.02,,,,,Seven
Kao the Kangaroo Round 2,PS2,2005.0,Platform,JoWood Productions,0.01,0.01,0.0,0.0,0.02,58.0,12.0,8.7,7.0,E
Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,CERO_B
Dead Rising 2,XOne,2016.0,Action,Capcom,0.01,0.0,0.0,0.0,0.02,,,tbd,,Eighteen
Robopon 2: Ring Version,GBA,2001.0,Role-Playing,Hudson Entertainment,0.01,0.0,0.0,0.0,0.02,68.0,6.0,tbd,,E
Mark McMorris Infinite Air,XOne,2016.0,Sports,FuRyu Corporation,0.01,0.0,0.0,0.0,0.02,,,7.1,18.0,T
Sid Meier's Civilization Revolution 2+,PSV,2015.0,Strategy,Take-Two Interactive,0.0,0.0,0.02,0.0,0.02,,,,,E10
Dream Dancer,DS,2009.0,Misc,,0.01,0.0,0.0,0.0,0.02,,,tbd,,E
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,2008.0,Adventure,System Soft,0.0,0.0,0.02,0.0,0.02,,,,,
Dragon Tales: Dragon Adventures,GBA,2003.0,Platform,NewKidCo,0.01,0.0,0.0,0.0,0.02,,,,,
Powerbike,DS,2009.0,Racing,Majesco Entertainment,0.01,0.0,0.0,0.0,0.02,,,tbd,,
Colin McRae Rally 2005,PC,2004.0,Racing,Codemasters,0.0,0.01,0.0,0.0,0.02,83.0,11.0,7.1,50.0,E
Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,PSP,2011.0,Role-Playing,Gust,0.0,0.0,0.02,0.0,0.02,,,,,
Elminage II DS Remix: Sousei no Megami to Unmai no Daichi,DS,2010.0,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02,,,,,
Gaku ? Ou: The Royal Seven Stars,PSP,2012.0,Role-Playing,Alchemist,0.0,0.0,0.02,0.0,0.02,,,,,
Quantum Break,PC,2016.0,Action,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.02,66.0,14.0,4.3,539.0,Sixteen
Online Chess Kingdoms,PSP,2006.0,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,60.0,17.0,6.8,6.0,E
Rayman 10th Anniversary,GBA,2005.0,Platform,Ubisoft,0.01,0.0,0.0,0.0,0.02,,,,,
RollerCoaster Tycoon: Gold Edition,PC,2002.0,Strategy,Infogrames,0.01,0.0,0.0,0.0,0.02,,,tbd,,
Race Driver: Create & Race,DS,2007.0,Racing,Codemasters,0.01,0.0,0.0,0.0,0.02,,,,,
Storm Lover Kai!!,PSP,2012.0,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,CERO_B
Minna to Issho,PSV,2011.0,Misc,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,E10
Nurarihyon no Mago: Hyakki Ryouran Taisen,PS3,2011.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,CERO_A
FIFA Soccer 08,PC,2007.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.02,77.0,7.0,6.1,50.0,
Enkaku Sousa: Sana e no 23 Hiai,PSP,2009.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,
Pac-Man Championship Edition 2 + Arcade Game Series,XOne,2016.0,Action,Namco Bandai Games,0.01,0.0,0.0,0.0,0.02,,,,,E
Command & Conquer 4: Tiberian Twilight,PC,2010.0,Strategy,Electronic Arts,0.0,0.01,0.0,0.0,0.02,,,,,Sixteen
Hummer Badlands,XB,2006.0,Racing,Global Star,0.01,0.0,0.0,0.0,0.02,44.0,7.0,6,5.0,E
Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,DS,2008.0,Action,Takara Tomy,0.0,0.0,0.02,0.0,0.02,,,,,
Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,2014.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,,,,,
Oyaku de Asoberu DS Ehon: Ukkari Penelope,DS,2008.0,Simulation,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,
Iron Soldier 3,PS,1999.0,Simulation,Telegames,0.01,0.01,0.0,0.0,0.02,,,,,
UNO 52,DS,2006.0,Misc,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.02,,,tbd,,E
Tiger & Bunny: Hero's Day,PSP,2013.0,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,
Turbo: Super Stunt Squad,Wii,2013.0,Sports,D3Publisher,0.0,0.01,0.0,0.0,0.02,,,tbd,,E
Turbo: Super Stunt Squad,3DS,2013.0,Sports,D3Publisher,0.0,0.01,0.0,0.0,0.02,,,5.2,5.0,E
Pachinko Kaou: Misora Hibari,PS2,2007.0,Misc,Hackberry,0.0,0.0,0.02,0.0,0.02,,,,,
Accel World: Kasoku no Chouten,PS3,2013.0,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,
Poupee Girl DS,DS,2009.0,Misc,Alvion,0.0,0.0,0.02,0.0,0.02,,,,,
Choro Q,PS2,2003.0,Racing,Zoo Digital Publishing,0.01,0.01,0.0,0.0,0.02,,,,,CERO_A
Just Cause,PS2,2006.0,Action,Eidos Interactive,0.01,0.01,0.0,0.0,0.02,67.0,23.0,7.9,41.0,M
Narcissus: Moshimo Ashita ga Runara,PSP,2010.0,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,,,,,
Girl Friend Beta: Kimi to Sugosu Natsuyasumi,PSV,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,
IHRA Drag Racing: Sportsman Edition,XB,2006.0,Racing,Bethesda Softworks,0.01,0.0,0.0,0.0,0.02,35.0,4.0,tbd,,E10
"Sharin no Kuni, Himawari no Shoujo",X360,2010.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,
Simple DS Series Vol. 42: The Haioku Byoutou,DS,2008.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,
Drone Tactics,DS,2007.0,Strategy,Success,0.01,0.0,0.0,0.0,0.02,74.0,12.0,7.4,7.0,E10
So-Ra-No-Wo-To: Otome no Gojuusou,PSP,2010.0,Adventure,Compile Heart,0.0,0.0,0.02,0.0,0.02,,,,,
Technic Beat,PS2,2002.0,Misc,Arika,0.01,0.01,0.0,0.0,0.02,67.0,24.0,tbd,,E
Dance! It's Your Stage,Wii,2010.0,Misc,DTP Entertainment,0.0,0.01,0.0,0.0,0.02,,,,,Three
Worldwide Soccer Manager 2006,PC,2004.0,Sports,Sega,0.0,0.01,0.0,0.0,0.02,89.0,20.0,,,
I Love Horses: Rider's Paradise,Wii,2010.0,Simulation,Destineer,0.01,0.0,0.0,0.0,0.02,,,tbd,,
DuckTales: Remastered,PC,2013.0,Action,Capcom,0.0,0.01,0.0,0.0,0.02,66.0,6.0,7.6,152.0,Seven
Yume Neko DS,DS,2008.0,Simulation,Sega,0.0,0.0,0.02,0.0,0.02,,,,,
Germany's Next Topmodel 2011,DS,2011.0,Simulation,7G//AMES,0.0,0.01,0.0,0.0,0.02,,,,,
Dream C Club,PS3,2012.0,Simulation,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,CERO_D
Assetto Corsa,XOne,2016.0,Racing,505 Games,0.0,0.01,0.0,0.0,0.02,63.0,9.0,6.7,27.0,Three
SBK Superbike World Championship,PS2,2008.0,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.02,,,tbd,,Three
Memories Off 6: Next Relation,PS2,2009.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,CERO_B
Meiji Toukyou Renka: Twilight Kiss,PSP,2015.0,Action,Broccoli,0.0,0.0,0.02,0.0,0.02,,,,,
Scared Rider Xechs,PS2,2010.0,Adventure,RED Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,CERO_B
4 Play Collection - Dark Mysteries,PC,2014.0,Misc,Avanquest Software,0.0,0.01,0.0,0.0,0.02,,,,,
Vitamin X: Detective B6,PSP,2012.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,CERO_B
Misshitsu no Sacrifice,PSP,2010.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,
