Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
MegaTagmension Blanc + Neptune VS Zombies,PSV,2015.0,Action,Idea Factory International,0.02,0.01,0.05,0.01,0.09,,,,,CERO_D
SingStar Guitar,PS3,2010.0,Misc,Sony Computer Entertainment,0.0,0.07,0.0,0.02,0.09,,,,,
Psychonauts,PS2,2005.0,Platform,Majesco Entertainment,0.05,0.04,0.0,0.01,0.09,86.0,33.0,8.7,61.0,Twelve
Code Lyoko: Quest for Infinity,Wii,2007.0,Action,Game Factory,0.07,0.01,0.0,0.01,0.09,58.0,15.0,8.5,8.0,E10
World Stadium 5,PS,2001.0,Sports,Namco Bandai Games,0.0,0.0,0.09,0.01,0.09,,,,,
The Smurfs 2,Wii,2013.0,Platform,Ubisoft,0.0,0.09,0.0,0.01,0.09,,,tbd,,Seven
Angry Birds: Rio,PC,2011.0,Puzzle,Focus Home Interactive,0.0,0.07,0.0,0.02,0.09,,,tbd,,E
Championship Foosball,Wii,2008.0,Sports,505 Games,0.09,0.0,0.0,0.01,0.09,,,tbd,,E
Backyard Sports: Sandlot Sluggers,X360,2010.0,Sports,Atari,0.09,0.0,0.0,0.01,0.09,,,3.8,4.0,E
ESPN NBA 2Night,PS2,2000.0,Sports,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09,62.0,8.0,tbd,,E
Uta no Prince-Sama: Debut,PSP,2012.0,Adventure,Broccoli,0.0,0.0,0.09,0.0,0.09,,,,,CERO_C
Ford Mustang: The Legend Lives,XB,2005.0,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09,55.0,13.0,tbd,,E
Freekstyle,GC,2002.0,Racing,Electronic Arts,0.07,0.02,0.0,0.0,0.09,78.0,11.0,tbd,,Twelve
Galactic Taz Ball,DS,2010.0,Platform,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.09,,,,,E
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,SAT,1995.0,Misc,Sega,0.0,0.0,0.09,0.0,0.09,,,,,
PAC-MAN and the Ghostly Adventures,3DS,2013.0,Platform,Namco Bandai Games,0.05,0.04,0.0,0.01,0.09,,,tbd,,Seven
Digimon Rumble Arena 2,PS2,2004.0,Fighting,Atari,0.05,0.04,0.0,0.01,0.09,63.0,9.0,7.3,23.0,T
Dora the Explorer: Dora Saves the Crystal Kingdom,PS2,2009.0,Misc,Take-Two Interactive,0.05,0.04,0.0,0.01,0.09,,,tbd,,E
Shockwave Assault,PS,1995.0,Simulation,Electronic Arts,0.05,0.04,0.0,0.01,0.09,,,,,Twelve
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016.0,Action,Activision,0.05,0.02,0.0,0.02,0.09,44.0,49.0,5.5,163.0,Twelve
Ribbit King,PS2,2003.0,Sports,Atari,0.05,0.04,0.0,0.01,0.09,58.0,10.0,6.5,4.0,E
Minecraft: Story Mode,PC,2015.0,Adventure,Mojang,0.02,0.06,0.0,0.01,0.09,,,,,E10
Alien Hominid,GC,2004.0,Shooter,O3 Entertainment,0.07,0.02,0.0,0.0,0.09,78.0,28.0,8.5,15.0,T
World Championship Poker 2: Featuring Howard Lederer,XB,2005.0,Misc,Crave Entertainment,0.07,0.02,0.0,0.0,0.09,71.0,9.0,tbd,,
Rygar: The Battle of Argus,Wii,2008.0,Action,Rising Star Games,0.09,0.0,0.0,0.01,0.09,52.0,29.0,7,4.0,T
Pro Yakyuu Greatest Nine 98,SAT,1998.0,Sports,Sega,0.0,0.0,0.09,0.0,0.09,,,,,
Snood 2: On Vacation,DS,2005.0,Puzzle,Zoo Digital Publishing,0.09,0.0,0.0,0.01,0.09,46.0,4.0,tbd,,Three
Learn Chess,DS,2009.0,Misc,DreamCatcher Interactive,0.09,0.0,0.0,0.01,0.09,,,tbd,,E
Ninja Gaiden Black,XB,2005.0,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09,94.0,32.0,8.7,121.0,Eighteen
Bogey: Dead 6,PS,1996.0,Simulation,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09,,,,,E
Scooby-Doo! Who's Watching Who?,DS,2006.0,Adventure,THQ,0.08,0.01,0.0,0.01,0.09,,,,,E
Touch Detective,DS,2006.0,Adventure,505 Games,0.06,0.02,0.0,0.01,0.09,60.0,25.0,6.8,6.0,E10
Hakuouki: Zuisouroku Portable,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.09,0.0,0.09,,,,,CERO_B
Imagine: Reporter,DS,2010.0,Simulation,Ubisoft,0.08,0.01,0.0,0.01,0.09,,,tbd,,E
Puyo Pop Fever (JP sales),DS,2004.0,Puzzle,Ignition Entertainment,0.0,0.0,0.09,0.0,0.09,,,,,
Dragon Ball Kai: Ultimate Butouden,DS,2011.0,Fighting,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09,,,,,CERO_A
Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,2007.0,Strategy,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09,,,,,
Shin Megami Tensei,PS,2001.0,Role-Playing,Atlus,0.0,0.0,0.09,0.01,0.09,,,,,
Trivial Pursuit unhinged,XB,2004.0,Misc,Atari,0.07,0.02,0.0,0.0,0.09,58.0,10.0,8,4.0,T
NCAA March Madness 08,PS3,2007.0,Sports,Electronic Arts,0.08,0.0,0.0,0.01,0.09,67.0,15.0,3.8,4.0,E
InuYasha: Secret of the Divine Jewel,DS,2007.0,Role-Playing,Namco Bandai Games,0.09,0.0,0.0,0.01,0.09,46.0,13.0,7.6,17.0,E10
Major League Baseball 2K12,PSP,2012.0,Sports,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09,,,tbd,,E
The Revenge of Shinobi,GBA,2002.0,Platform,Atari,0.07,0.02,0.0,0.0,0.09,51.0,11.0,tbd,,E
Bloody Roar 4,PS2,2003.0,Fighting,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09,59.0,25.0,8.6,43.0,Twelve
Let's Ride! Silver Buckle Stables,PS2,2006.0,Sports,THQ,0.05,0.04,0.0,0.01,0.09,,,7.8,6.0,E
The Story of Noah's Ark,DS,2010.0,Action,SouthPeak Games,0.09,0.0,0.0,0.01,0.09,,,,,
Atari Classics Evolved,PSP,2007.0,Misc,Atari,0.08,0.0,0.0,0.01,0.09,64.0,17.0,6,4.0,
Cabela's Big Game Hunter,GBA,2002.0,Sports,Activision Value,0.07,0.02,0.0,0.0,0.09,,,,,
I-Ninja,GC,2003.0,Platform,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,77.0,18.0,7.6,8.0,T
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS2,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,,,,,CERO_A
Dragon Tales: Dragon Seek,PS,2000.0,Platform,Ubisoft,0.05,0.03,0.0,0.01,0.09,,,,,E
Yourself Fitness,XB,2004.0,Sports,responDESIGN,0.07,0.02,0.0,0.0,0.09,,,,,E
Tak: The Great Juju Challenge,DS,2005.0,Platform,THQ,0.09,0.0,0.0,0.01,0.09,66.0,13.0,tbd,,E
Steins;Gate 0,PSV,2015.0,Adventure,PQube,0.0,0.03,0.05,0.01,0.09,86.0,7.0,9.3,20.0,CERO_C
Ghostbusters: The Video Game (DS Version),PC,2010.0,Action,Take-Two Interactive,0.0,0.08,0.0,0.01,0.09,,,,,
Dance on Broadway,PS3,2011.0,Misc,Ubisoft,0.05,0.03,0.0,0.01,0.09,,,tbd,,Twelve
Resident Evil Chronicles HD,PS3,2012.0,Shooter,Capcom,0.0,0.0,0.09,0.0,0.09,,,,,Eighteen
Football Manager 2017,PC,2016.0,Simulation,Sega,0.0,0.09,0.0,0.01,0.09,81.0,41.0,4.3,57.0,E
Return Fire,PS,1996.0,Strategy,Time Warner Interactive,0.05,0.03,0.0,0.01,0.09,,,,,E
Wild ARMs: Alter Code F,PS2,2003.0,Role-Playing,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09,73.0,25.0,8.3,26.0,T
Army Corps of Hell,PSV,2011.0,Action,Square Enix,0.04,0.04,0.0,0.02,0.09,57.0,43.0,6.6,28.0,M
Bomberman Max 2: Blue Advance,GBA,2002.0,Puzzle,Vivendi Games,0.07,0.02,0.0,0.0,0.09,75.0,10.0,tbd,,E
Mind Quiz,PSP,2006.0,Action,Ubisoft,0.08,0.01,0.0,0.01,0.09,,,tbd,,E
Shrek SuperSlam,XB,2005.0,Action,Activision,0.07,0.02,0.0,0.0,0.09,71.0,20.0,9.3,4.0,E10
MXGP 2,PS4,2016.0,Racing,Milestone S.r.l.,0.02,0.05,0.0,0.01,0.09,,,,,
Ultimate Mortal Kombat,DS,2007.0,Fighting,Midway Games,0.07,0.01,0.0,0.01,0.09,73.0,26.0,8.6,22.0,M
Hyperdimension Idol Neptunia PP,PSV,2013.0,Misc,Namco Bandai Games,0.02,0.02,0.04,0.01,0.09,,,,,Twelve
Rapid Reload,PS,1995.0,Shooter,Sony Computer Entertainment,0.0,0.0,0.09,0.01,0.09,,,,,GRAC_ALL
Alien Monster Bowling League,Wii,2009.0,Sports,Destineer,0.09,0.0,0.0,0.01,0.09,,,tbd,,E10
New Legends,XB,2002.0,Action,THQ,0.07,0.02,0.0,0.0,0.09,56.0,22.0,tbd,,T
Total Overdose: A Gunslinger's Tale in Mexico,PS2,2005.0,Shooter,Eidos Interactive,0.04,0.04,0.0,0.01,0.09,71.0,36.0,9,25.0,
Island Xtreme Stunts,PS2,2002.0,Action,Electronic Arts,0.04,0.03,0.0,0.01,0.09,63.0,4.0,tbd,,E
Agassi Tennis Generation,PS2,2003.0,Sports,DreamCatcher Interactive,0.04,0.03,0.0,0.01,0.09,,,6,4.0,E
I Love Puppies,DS,2010.0,Simulation,Destineer,0.09,0.0,0.0,0.01,0.09,,,tbd,,E
Metal Slug X,PS,2001.0,Shooter,Virgin Interactive,0.05,0.03,0.0,0.01,0.09,85.0,9.0,8.8,31.0,T
Running Wild,PS,1997.0,Racing,989 Studios,0.05,0.03,0.0,0.01,0.09,,,,,
Romance of the Three Kingdoms X,PS2,2005.0,Strategy,Tecmo Koei,0.04,0.03,0.0,0.01,0.09,71.0,13.0,8.5,10.0,T
Brigandine: The Legend of Forsena,PS,1998.0,Strategy,Atlus,0.05,0.03,0.0,0.01,0.09,,,,,E
Prinny: Can I Really Be the Hero?,PSP,2008.0,Platform,Tecmo Koei,0.03,0.0,0.05,0.01,0.09,72.0,45.0,7,41.0,Twelve
MX SuperFly featuring Ricky Carmichael,GC,2002.0,Racing,THQ,0.07,0.02,0.0,0.0,0.09,,,,,
Green Lantern: Rise of the Manhunters,Wii,2011.0,Action,Warner Bros. Interactive Entertainment,0.05,0.03,0.0,0.01,0.09,46.0,4.0,tbd,,E10
Disney's The Haunted Mansion,XB,2003.0,Platform,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09,,,,,T
Sound Novel Machi,SAT,1998.0,Adventure,ChunSoft,0.0,0.0,0.09,0.0,0.09,,,,,
GripShift,PSP,2005.0,Racing,Ubisoft,0.08,0.0,0.0,0.01,0.09,70.0,37.0,8.7,22.0,Three
Jenga World Tour,DS,2007.0,Misc,Atari,0.08,0.0,0.0,0.01,0.09,32.0,7.0,tbd,,E
Fighting Fantasy: The Warlock of Firetop Mountain,DS,2009.0,Role-Playing,Aspyr,0.08,0.0,0.0,0.01,0.09,45.0,10.0,8.1,31.0,T
FIFA 2001: Major League Soccer,PS2,2000.0,Sports,Electronic Arts,0.0,0.0,0.09,0.0,0.09,,,,,Three
The Daring Game for Girls,Wii,2009.0,Adventure,Unknown,0.09,0.0,0.0,0.01,0.09,,,tbd,,
The Daring Game for Girls,Wii,2009.0,Adventure,Unknown,0.09,0.0,0.0,0.01,0.09,,,tbd,,
Alvin and the Chipmunks: Chipwrecked,Wii,2011.0,Misc,505 Games,0.07,0.01,0.0,0.01,0.09,,,tbd,,E10
NHL 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.08,0.01,0.0,0.01,0.09,74.0,24.0,tbd,,E10
Jikkyou Powerful Pro Yakyuu 14 Ketteiban,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,,,,,
Beowulf: The Game,PSP,2007.0,Action,Ubisoft,0.08,0.0,0.0,0.01,0.09,44.0,4.0,5.4,7.0,Eighteen
Skies of Arcadia,DC,2000.0,Role-Playing,Sega,0.0,0.0,0.09,0.0,0.09,93.0,21.0,9.4,98.0,T
NASCAR: Dirt to Daytona,GC,2002.0,Racing,Infogrames,0.07,0.02,0.0,0.0,0.09,85.0,8.0,7.3,7.0,E
Demon Chaos,PS2,2005.0,Action,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,,,,,
U-Sing  2,Wii,2010.0,Misc,Mindscape,0.0,0.08,0.0,0.01,0.09,,,,,Twelve
Road Trip,PS2,2002.0,Racing,Play It,0.04,0.03,0.0,0.01,0.09,80.0,4.0,9,41.0,E
Monopoly Collection,Wii,2011.0,Misc,Electronic Arts,0.02,0.07,0.0,0.01,0.09,,,tbd,,E
Blood of Bahamut,DS,2009.0,Role-Playing,Square Enix,0.0,0.0,0.09,0.0,0.09,,,,,
Jimmie Johnson's Anything With an Engine,X360,2011.0,Racing,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,65.0,5.0,8.8,8.0,E10
Quiz Magic Academy DS: Futatsu no Jikuu Koku,DS,2010.0,Misc,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,,,,,
Lilie no Atelier: Salburg no Renkinjutsushi 3,PS2,2001.0,Role-Playing,Gust,0.0,0.0,0.09,0.0,0.09,,,,,
Animal Planet: Vet Life,Wii,2009.0,Simulation,Activision,0.08,0.0,0.0,0.01,0.09,,,tbd,,Three
Top Gun: Firestorm Advance,GBA,2002.0,Shooter,Titus,0.07,0.02,0.0,0.0,0.09,,,,,E
Singstar: Ultimate Party,PS3,2014.0,Misc,Sony Computer Entertainment Europe,0.0,0.08,0.0,0.01,0.09,,,,,T
echochrome,PSP,2008.0,Puzzle,Sony Computer Entertainment,0.0,0.01,0.08,0.0,0.09,79.0,28.0,7.7,13.0,E
Project Eden,PS2,2001.0,Action,Eidos Interactive,0.04,0.03,0.0,0.01,0.09,71.0,20.0,7.8,8.0,T
Riviera: The Promised Land,PSP,2006.0,Role-Playing,505 Games,0.07,0.0,0.02,0.01,0.09,68.0,11.0,7.7,17.0,T
Digimon All-Star Rumble,PS3,2014.0,Fighting,Namco Bandai Games,0.06,0.02,0.0,0.02,0.09,49.0,12.0,5.8,32.0,E10
Sonic Boom: Fire & Ice,3DS,2016.0,Platform,Sega,0.05,0.03,0.0,0.01,0.09,,,,,Three
Samurai Shodown Anthology,PSP,2009.0,Fighting,Ignition Entertainment,0.08,0.0,0.0,0.01,0.09,,,tbd,,T
Driver: Renegade,3DS,2011.0,Racing,Ubisoft,0.05,0.04,0.0,0.01,0.09,48.0,13.0,5,20.0,M
NERF N-Strike: Double Blast Bundle,Wii,2010.0,Shooter,Electronic Arts,0.09,0.0,0.0,0.0,0.09,,,tbd,,
Kawasaki Quad Bikes,Wii,2007.0,Racing,Data Design Interactive,0.07,0.01,0.0,0.01,0.09,,,tbd,,E
Dead or Alive 5,PSV,2013.0,Fighting,Tecmo Koei,0.0,0.05,0.03,0.01,0.09,,,,,Sixteen
May's Mystery: Forbidden Memories,DS,2011.0,Puzzle,Mastertronic,0.04,0.04,0.0,0.01,0.09,70.0,5.0,tbd,,E
Yaiba: Ninja Gaiden Z,PS3,2014.0,Action,Tecmo Koei,0.05,0.03,0.0,0.02,0.09,43.0,46.0,4.5,84.0,CERO_Z
Castlevania: Lords of Shadow 2,X360,2014.0,Action,Konami Digital Entertainment,0.02,0.06,0.0,0.01,0.09,70.0,22.0,7.8,239.0,Eighteen
Ghosthunter,PS2,2003.0,Action,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.09,69.0,44.0,8.7,22.0,T
Bass Pro Shops: The Hunt,X360,2010.0,Sports,Griffin International,0.08,0.0,0.0,0.01,0.09,,,tbd,,T
Shadow of Destiny,PSP,2009.0,Adventure,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,54.0,6.0,8.2,5.0,T
Pro Evolution Soccer 2012,PC,2011.0,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.02,0.09,77.0,13.0,6.4,88.0,Three
Mimana Iyar Chronicle,PSP,2009.0,Role-Playing,GungHo,0.07,0.0,0.01,0.01,0.09,45.0,6.0,5.8,8.0,CERO_B
Michael Jackson: The Experience,PSV,2011.0,Misc,Ubisoft,0.04,0.03,0.0,0.02,0.09,57.0,27.0,5.8,19.0,
Seven: Molmorth no Kiheitai,PS2,2000.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09,,,,,
Def Jam Fight For NY: The Takeover,PSP,2006.0,Action,Electronic Arts,0.08,0.0,0.0,0.01,0.09,79.0,25.0,8.2,16.0,M
Doraemon: Nobita to Midori no Kyojinden DS,DS,2008.0,Platform,Sega,0.0,0.0,0.09,0.0,0.09,,,,,
Tom Clancy's EndWar,DS,2008.0,Strategy,Ubisoft,0.08,0.01,0.0,0.01,0.09,69.0,11.0,5.8,4.0,T
Major League Baseball 2K11,DS,2011.0,Sports,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09,,,tbd,,E
Hello Kitty's Cube Frenzy,PS,1998.0,Puzzle,Culture Publishers,0.05,0.03,0.0,0.01,0.09,,,,,E
Jikkyou Powerful Pro Yakyuu 9 Ketteiban,PS2,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,,,,,
JASF: Jane's Advanced Strike Fighters,X360,2011.0,Simulation,Deep Silver,0.06,0.02,0.0,0.01,0.09,45.0,5.0,4.5,8.0,T
The Smurfs 2,PS3,2013.0,Platform,Ubisoft,0.02,0.06,0.0,0.02,0.09,,,5,7.0,Seven
Astro Boy: Omega Factor,GBA,2003.0,Action,THQ,0.06,0.02,0.0,0.0,0.09,85.0,37.0,8.6,18.0,E
Disgaea Infinite,PSP,2010.0,Adventure,Nippon Ichi Software,0.07,0.0,0.01,0.01,0.09,64.0,15.0,4.4,40.0,T
Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!,Wii,2010.0,Misc,Hudson Soft,0.0,0.0,0.09,0.0,0.09,,,,,
Import Tuner Challenge (American sales),X360,2006.0,Racing,Ubisoft,0.07,0.01,0.0,0.01,0.09,,,,,
Phantom Brave: The Hermuda Triangle,PSP,2010.0,Role-Playing,Nippon Ichi Software,0.06,0.0,0.03,0.01,0.09,65.0,16.0,7.3,11.0,T
Fullmetal Alchemist: Dual Sympathy,DS,2005.0,Role-Playing,Empire Interactive,0.05,0.0,0.04,0.0,0.09,58.0,15.0,7.3,12.0,T
Cardfight!! Vanguard: Ride to Victory,3DS,2013.0,Misc,FuRyu,0.0,0.0,0.09,0.0,0.09,,,,,CERO_B
Jikkyou Powerful Pro Yakyuu Portable 2,PSP,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,,,,,
Carnival Games: Wild West 3D,3DS,2011.0,Misc,Take-Two Interactive,0.06,0.02,0.0,0.01,0.09,,,tbd,,E10
Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,PSP,2006.0,Misc,Sega,0.0,0.0,0.09,0.0,0.09,,,,,
Chameleon,PSP,2006.0,Puzzle,505 Games,0.08,0.0,0.0,0.01,0.09,,,tbd,,E
The Wolf Among Us,PS3,2014.0,Adventure,Telltale Games,0.05,0.02,0.0,0.02,0.09,,,8.2,48.0,M
Lock's Quest,DS,2008.0,Strategy,THQ,0.08,0.0,0.0,0.01,0.09,80.0,32.0,8.7,27.0,E
Rugby 2005,PS2,2005.0,Sports,Electronic Arts,0.04,0.03,0.0,0.01,0.09,71.0,15.0,8.6,19.0,E
Ochaken no Heya DS 2,DS,2007.0,Simulation,MTO,0.0,0.0,0.09,0.0,0.09,,,,,CERO_A
Ratchet & Clank Future: Quest for Booty,PS3,2008.0,Platform,Sony Computer Entertainment,0.01,0.06,0.0,0.02,0.09,,,,,E10
Golden Nugget 64,N64,1998.0,Misc,Electronic Arts,0.07,0.02,0.0,0.0,0.09,,,,,E
Robotron 64,N64,1998.0,Shooter,GT Interactive,0.07,0.02,0.0,0.0,0.09,,,,,T
The X-Factor,X360,2010.0,Misc,Deep Silver,0.0,0.08,0.0,0.01,0.09,,,,,
Batman Beyond: Return of the Joker,N64,2000.0,Action,Ubisoft,0.07,0.02,0.0,0.0,0.09,,,,,E
Pokemon Rumble World,3DS,2015.0,Action,Nintendo,0.0,0.01,0.08,0.0,0.09,58.0,16.0,6.4,69.0,
Castlevania Dracula X,SNES,1995.0,Platform,Konami Digital Entertainment,0.03,0.01,0.05,0.0,0.09,,,,,E
V-Rally Edition 99,N64,1998.0,Racing,Infogrames,0.07,0.02,0.0,0.0,0.09,,,,,E
Saikyou Habu Shogi,N64,1996.0,Misc,Seta Corporation,0.0,0.0,0.06,0.03,0.09,,,,,
Go Play: City Sports,Wii,2009.0,Sports,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09,,,tbd,,E
Naruto RPG 3: Rejiuu vs Konoha Shoutai,DS,2006.0,Role-Playing,Takara Tomy,0.0,0.0,0.09,0.0,0.09,,,,,
Rugby 15,PS3,2015.0,Sports,Bigben Interactive,0.03,0.05,0.0,0.01,0.09,,,tbd,,E
Spectral Force Genesis,DS,2008.0,Role-Playing,Nobilis,0.08,0.0,0.01,0.01,0.09,46.0,8.0,7,5.0,
Tunnel B1,PS,1996.0,Action,Ocean,0.05,0.03,0.0,0.01,0.09,,,,,E
2-in-1 Game Pack: Spider-Man & Spider-Man 2,GBA,2005.0,Platform,Activision,0.06,0.02,0.0,0.0,0.09,,,,,
Last Rebellion,PS3,2010.0,Role-Playing,Nippon Ichi Software,0.06,0.01,0.01,0.01,0.09,44.0,30.0,4.6,34.0,T
Porsche Challenge,PS,1997.0,Racing,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09,,,,,E
Dragon Ball Z: Shin Butouden,SAT,1995.0,Fighting,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09,,,,,
Ben 10 Galactic Racing,PS3,2011.0,Racing,D3Publisher,0.06,0.02,0.0,0.01,0.09,,,tbd,,E
Super Robot Taisen MX Portable,PSP,2005.0,Strategy,Banpresto,0.0,0.0,0.09,0.0,0.09,,,,,CERO_A
Champion Jockey: G1 Jockey & Gallop Racer,Wii,2011.0,Sports,Tecmo Koei,0.04,0.03,0.01,0.01,0.09,,,,,Three
DriveClub VR,PS4,2016.0,Racing,Sony Computer Entertainment,0.03,0.05,0.0,0.01,0.09,67.0,34.0,7.4,110.0,
Detana TwinBee Yahho! Deluxe Pack,PS,1995.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.08,0.01,0.09,,,,,
Truth or Lies,PS3,2010.0,Misc,THQ,0.06,0.02,0.0,0.01,0.09,,,tbd,,Twelve
Shin Ken to Mah? to Gakuenmono. Toki no Gakuen,PSP,2012.0,Role-Playing,Acquire,0.0,0.0,0.09,0.0,0.09,,,,,
Quantum Theory,X360,2010.0,Shooter,Tecmo Koei,0.06,0.02,0.0,0.01,0.09,37.0,39.0,3.6,31.0,Sixteen
Uta no Prince-Sama: Music 2,PSP,2013.0,Adventure,Broccoli,0.0,0.0,0.09,0.0,0.09,,,,,CERO_B
Skylanders Imaginators,X360,2016.0,Platform,Activision,0.04,0.05,0.0,0.01,0.09,,,tbd,,Seven
Star Wars: Empire at War - Gold Pack,PC,2007.0,Strategy,LucasArts,0.01,0.06,0.0,0.01,0.09,,,,,T
SpongeBob: HeroPants,X360,2015.0,Platform,Activision,0.08,0.0,0.0,0.01,0.09,,,3.4,20.0,Seven
"Saiyuuki: Kinkaku, Ginkaku no Inbou",DS,2007.0,Role-Playing,D3Publisher,0.0,0.0,0.09,0.0,0.09,,,,,
Tornado Outbreak,PS3,2009.0,Action,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,69.0,15.0,7.6,8.0,Seven
Bleach: Heat the Soul 6,PSP,2009.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.09,0.0,0.09,,,,,GRAC_Twelve
Mugen Keitai Disgaea,PS2,2007.0,Role-Playing,Tecmo Koei,0.0,0.0,0.09,0.0,0.09,,,,,
Scrabble,PSP,2009.0,Misc,Electronic Arts,0.08,0.0,0.0,0.01,0.09,,,tbd,,E
Space Chimps,Wii,2008.0,Platform,Brash Entertainment,0.08,0.0,0.0,0.01,0.09,,,tbd,,E10
